prey growth rate,0.8
prey death rate,0.2
predator growth rate,0.0004
predator death,0.2
x,500
y,20
n,90000
t (days),180

timestep,x,y
102.448,0.057115,315.019
102.45,0.0571344,314.893
102.452,0.0571539,314.767
102.454,0.0571734,314.641
102.456,0.0571929,314.515
102.458,0.0572125,314.389
102.46,0.0572321,314.263
102.462,0.0572517,314.138
102.464,0.0572714,314.012
102.466,0.0572911,313.887
102.468,0.0573109,313.761
102.47,0.0573307,313.636
102.472,0.0573505,313.51
102.474,0.0573704,313.385
102.476,0.0573902,313.26
102.478,0.0574102,313.134
102.48,0.0574301,313.009
102.482,0.0574501,312.884
102.484,0.0574702,312.759
102.486,0.0574903,312.634
102.488,0.0575104,312.509
102.49,0.0575305,312.384
102.492,0.0575507,312.259
102.494,0.0575709,312.134
102.496,0.0575912,312.009
102.498,0.0576114,311.884
102.5,0.0576318,311.76
102.502,0.0576521,311.635
102.504,0.0576725,311.51
102.506,0.057693,311.386
102.508,0.0577134,311.261
102.51,0.0577339,311.137
102.512,0.0577545,311.012
102.514,0.057775,310.888
102.516,0.0577957,310.764
102.518,0.0578163,310.64
102.52,0.057837,310.515
102.522,0.0578577,310.391
102.524,0.0578785,310.267
102.526,0.0578993,310.143
102.528,0.0579201,310.019
102.53,0.0579409,309.895
102.532,0.0579619,309.771
102.534,0.0579828,309.647
102.536,0.0580038,309.523
102.538,0.0580248,309.4
102.54,0.0580458,309.276
102.542,0.0580669,309.152
102.544,0.058088,309.029
102.546,0.0581092,308.905
102.548,0.0581304,308.781
102.55,0.0581516,308.658
102.552,0.0581729,308.535
102.554,0.0581942,308.411
102.556,0.0582155,308.288
102.558,0.0582369,308.165
102.56,0.0582583,308.041
102.562,0.0582797,307.918
102.564,0.0583012,307.795
102.566,0.0583227,307.672
102.568,0.0583443,307.549
102.57,0.0583659,307.426
102.572,0.0583875,307.303
102.574,0.0584092,307.18
102.576,0.0584309,307.057
102.578,0.0584526,306.935
102.58,0.0584744,306.812
102.582,0.0584962,306.689
102.584,0.0585181,306.566
102.586,0.05854,306.444
102.588,0.0585619,306.321
102.59,0.0585839,306.199
102.592,0.0586059,306.076
102.594,0.0586279,305.954
102.596,0.05865,305.832
102.598,0.0586721,305.709
102.6,0.0586942,305.587
102.602,0.0587164,305.465
102.604,0.0587386,305.343
102.606,0.0587609,305.221
102.608,0.0587832,305.099
102.61,0.0588055,304.977
102.612,0.0588279,304.855
102.614,0.0588503,304.733
102.616,0.0588727,304.611
102.618,0.0588952,304.489
102.62,0.0589177,304.367
102.622,0.0589403,304.246
102.624,0.0589629,304.124
102.626,0.0589855,304.002
102.628,0.0590082,303.881
102.63,0.0590309,303.759
102.632,0.0590536,303.638
102.634,0.0590764,303.516
102.636,0.0590992,303.395
102.638,0.0591221,303.274
102.64,0.059145,303.152
102.642,0.0591679,303.031
102.644,0.0591909,302.91
102.646,0.0592139,302.789
102.648,0.0592369,302.668
102.65,0.05926,302.547
102.652,0.0592831,302.426
102.654,0.0593063,302.305
102.656,0.0593295,302.184
102.658,0.0593527,302.063
102.66,0.059376,301.942
102.662,0.0593993,301.822
102.664,0.0594226,301.701
102.666,0.059446,301.58
102.668,0.0594695,301.46
102.67,0.0594929,301.339
102.672,0.0595164,301.219
102.674,0.0595399,301.098
102.676,0.0595635,300.978
102.678,0.0595871,300.858
102.68,0.0596108,300.737
102.682,0.0596345,300.617
102.684,0.0596582,300.497
102.686,0.059682,300.377
102.688,0.0597058,300.256
102.69,0.0597296,300.136
102.692,0.0597535,300.016
102.694,0.0597774,299.896
102.696,0.0598013,299.777
102.698,0.0598253,299.657
102.7,0.0598494,299.537
102.702,0.0598734,299.417
102.704,0.0598976,299.297
102.706,0.0599217,299.178
102.708,0.0599459,299.058
102.71,0.0599701,298.938
102.712,0.0599944,298.819
102.714,0.0600187,298.699
102.716,0.060043,298.58
102.718,0.0600674,298.461
102.72,0.0600918,298.341
102.722,0.0601163,298.222
102.724,0.0601407,298.103
102.726,0.0601653,297.983
102.728,0.0601899,297.864
102.73,0.0602145,297.745
102.732,0.0602391,297.626
102.734,0.0602638,297.507
102.736,0.0602885,297.388
102.738,0.0603133,297.269
102.74,0.0603381,297.15
102.742,0.0603629,297.032
102.744,0.0603878,296.913
102.746,0.0604127,296.794
102.748,0.0604377,296.675
102.75,0.0604627,296.557
102.752,0.0604877,296.438
102.754,0.0605128,296.32
102.756,0.0605379,296.201
102.758,0.0605631,296.083
102.76,0.0605883,295.964
102.762,0.0606135,295.846
102.764,0.0606388,295.728
102.766,0.0606641,295.609
102.768,0.0606894,295.491
102.77,0.0607148,295.373
102.772,0.0607403,295.255
102.774,0.0607657,295.137
102.776,0.0607912,295.019
102.778,0.0608168,294.901
102.78,0.0608424,294.783
102.782,0.060868,294.665
102.784,0.0608937,294.547
102.786,0.0609194,294.429
102.788,0.0609451,294.312
102.79,0.0609709,294.194
102.792,0.0609967,294.076
102.794,0.0610226,293.959
102.796,0.0610485,293.841
102.798,0.0610744,293.724
102.8,0.0611004,293.606
102.802,0.0611264,293.489
102.804,0.0611525,293.372
102.806,0.0611786,293.254
102.808,0.0612047,293.137
102.81,0.0612309,293.02
102.812,0.0612571,292.903
102.814,0.0612834,292.785
102.816,0.0613097,292.668
102.818,0.0613361,292.551
102.82,0.0613624,292.434
102.822,0.0613889,292.317
102.824,0.0614153,292.201
102.826,0.0614418,292.084
102.828,0.0614684,291.967
102.83,0.0614949,291.85
102.832,0.0615216,291.733
102.834,0.0615482,291.617
102.836,0.0615749,291.5
102.838,0.0616017,291.384
102.84,0.0616285,291.267
102.842,0.0616553,291.151
102.844,0.0616822,291.034
102.846,0.0617091,290.918
102.848,0.061736,290.802
102.85,0.061763,290.685
102.852,0.06179,290.569
102.854,0.0618171,290.453
102.856,0.0618442,290.337
102.858,0.0618713,290.221
102.86,0.0618985,290.105
102.862,0.0619258,289.989
102.864,0.061953,289.873
102.866,0.0619803,289.757
102.868,0.0620077,289.641
102.87,0.0620351,289.525
102.872,0.0620625,289.409
102.874,0.06209,289.293
102.876,0.0621175,289.178
102.878,0.0621451,289.062
102.88,0.0621727,288.947
102.882,0.0622003,288.831
102.884,0.062228,288.716
102.886,0.0622557,288.6
102.888,0.0622835,288.485
102.89,0.0623113,288.369
102.892,0.0623391,288.254
102.894,0.062367,288.139
102.896,0.0623949,288.024
102.898,0.0624229,287.908
102.9,0.0624509,287.793
102.902,0.0624789,287.678
102.904,0.062507,287.563
102.906,0.0625352,287.448
102.908,0.0625633,287.333
102.91,0.0625916,287.218
102.912,0.0626198,287.103
102.914,0.0626481,286.989
102.916,0.0626765,286.874
102.918,0.0627048,286.759
102.92,0.0627333,286.644
102.922,0.0627617,286.53
102.924,0.0627902,286.415
102.926,0.0628188,286.301
102.928,0.0628474,286.186
102.93,0.062876,286.072
102.932,0.0629047,285.957
102.934,0.0629334,285.843
102.936,0.0629622,285.729
102.938,0.062991,285.615
102.94,0.0630198,285.5
102.942,0.0630487,285.386
102.944,0.0630776,285.272
102.946,0.0631066,285.158
102.948,0.0631356,285.044
102.95,0.0631646,284.93
102.952,0.0631937,284.816
102.954,0.0632229,284.702
102.956,0.0632521,284.588
102.958,0.0632813,284.475
102.96,0.0633105,284.361
102.962,0.0633398,284.247
102.964,0.0633692,284.133
102.966,0.0633986,284.02
102.968,0.063428,283.906
102.97,0.0634575,283.793
102.972,0.063487,283.679
102.974,0.0635166,283.566
102.976,0.0635462,283.452
102.978,0.0635758,283.339
102.98,0.0636055,283.226
102.982,0.0636352,283.112
102.984,0.063665,282.999
102.986,0.0636948,282.886
102.988,0.0637247,282.773
102.99,0.0637546,282.66
102.992,0.0637845,282.547
102.994,0.0638145,282.434
102.996,0.0638446,282.321
102.998,0.0638746,282.208
103,0.0639047,282.095
103.002,0.0639349,281.982
103.004,0.0639651,281.87
103.006,0.0639954,281.757
103.008,0.0640256,281.644
103.01,0.064056,281.532
103.012,0.0640864,281.419
103.014,0.0641168,281.307
103.016,0.0641472,281.194
103.018,0.0641777,281.082
103.02,0.0642083,280.969
103.022,0.0642389,280.857
103.024,0.0642695,280.745
103.026,0.0643002,280.632
103.028,0.0643309,280.52
103.03,0.0643617,280.408
103.032,0.0643925,280.296
103.034,0.0644234,280.184
103.036,0.0644543,280.072
103.038,0.0644852,279.96
103.04,0.0645162,279.848
103.042,0.0645472,279.736
103.044,0.0645783,279.624
103.046,0.0646094,279.512
103.048,0.0646406,279.4
103.05,0.0646718,279.289
103.052,0.064703,279.177
103.054,0.0647343,279.065
103.056,0.0647656,278.954
103.058,0.064797,278.842
103.06,0.0648284,278.731
103.062,0.0648599,278.619
103.064,0.0648914,278.508
103.066,0.064923,278.397
103.068,0.0649546,278.285
103.07,0.0649862,278.174
103.072,0.0650179,278.063
103.074,0.0650497,277.952
103.076,0.0650814,277.84
103.078,0.0651133,277.729
103.08,0.0651451,277.618
103.082,0.065177,277.507
103.084,0.065209,277.396
103.086,0.065241,277.285
103.088,0.065273,277.174
103.09,0.0653051,277.064
103.092,0.0653373,276.953
103.094,0.0653695,276.842
103.096,0.0654017,276.731
103.098,0.065434,276.621
103.1,0.0654663,276.51
103.102,0.0654986,276.4
103.104,0.065531,276.289
103.106,0.0655635,276.179
103.108,0.065596,276.068
103.11,0.0656285,275.958
103.112,0.0656611,275.847
103.114,0.0656937,275.737
103.116,0.0657264,275.627
103.118,0.0657591,275.517
103.12,0.0657919,275.406
103.122,0.0658247,275.296
103.124,0.0658576,275.186
103.126,0.0658905,275.076
103.128,0.0659234,274.966
103.13,0.0659564,274.856
103.132,0.0659894,274.746
103.134,0.0660225,274.636
103.136,0.0660557,274.527
103.138,0.0660888,274.417
103.14,0.0661221,274.307
103.142,0.0661553,274.197
103.144,0.0661886,274.088
103.146,0.066222,273.978
103.148,0.0662554,273.869
103.15,0.0662889,273.759
103.152,0.0663223,273.65
103.154,0.0663559,273.54
103.156,0.0663895,273.431
103.158,0.0664231,273.322
103.16,0.0664568,273.212
103.162,0.0664905,273.103
103.164,0.0665243,272.994
103.166,0.0665581,272.885
103.168,0.066592,272.776
103.17,0.0666259,272.666
103.172,0.0666598,272.557
103.174,0.0666939,272.448
103.176,0.0667279,272.339
103.178,0.066762,272.231
103.18,0.0667961,272.122
103.182,0.0668303,272.013
103.184,0.0668646,271.904
103.186,0.0668989,271.795
103.188,0.0669332,271.687
103.19,0.0669676,271.578
103.192,0.067002,271.47
103.194,0.0670365,271.361
103.196,0.067071,271.252
103.198,0.0671055,271.144
103.2,0.0671402,271.036
103.202,0.0671748,270.927
103.204,0.0672095,270.819
103.206,0.0672443,270.711
103.208,0.0672791,270.602
103.21,0.0673139,270.494
103.212,0.0673488,270.386
103.214,0.0673837,270.278
103.216,0.0674187,270.17
103.218,0.0674538,270.062
103.22,0.0674889,269.954
103.222,0.067524,269.846
103.224,0.0675592,269.738
103.226,0.0675944,269.63
103.228,0.0676297,269.522
103.23,0.067665,269.414
103.232,0.0677004,269.307
103.234,0.0677358,269.199
103.236,0.0677712,269.091
103.238,0.0678067,268.984
103.24,0.0678423,268.876
103.242,0.0678779,268.769
103.244,0.0679136,268.661
103.246,0.0679493,268.554
103.248,0.067985,268.446
103.25,0.0680208,268.339
103.252,0.0680567,268.232
103.254,0.0680926,268.125
103.256,0.0681285,268.017
103.258,0.0681645,267.91
103.26,0.0682005,267.803
103.262,0.0682366,267.696
103.264,0.0682728,267.589
103.266,0.0683089,267.482
103.268,0.0683452,267.375
103.27,0.0683815,267.268
103.272,0.0684178,267.161
103.274,0.0684542,267.054
103.276,0.0684906,266.948
103.278,0.0685271,266.841
103.28,0.0685636,266.734
103.282,0.0686002,266.627
103.284,0.0686368,266.521
103.286,0.0686735,266.414
103.288,0.0687102,266.308
103.29,0.0687469,266.201
103.292,0.0687838,266.095
103.294,0.0688206,265.988
103.296,0.0688575,265.882
103.298,0.0688945,265.776
103.3,0.0689315,265.669
103.302,0.0689686,265.563
103.304,0.0690057,265.457
103.306,0.0690429,265.351
103.308,0.0690801,265.245
103.31,0.0691173,265.139
103.312,0.0691546,265.033
103.314,0.069192,264.927
103.316,0.0692294,264.821
103.318,0.0692669,264.715
103.32,0.0693044,264.609
103.322,0.0693419,264.503
103.324,0.0693795,264.397
103.326,0.0694172,264.292
103.328,0.0694549,264.186
103.33,0.0694927,264.08
103.332,0.0695305,263.975
103.334,0.0695683,263.869
103.336,0.0696062,263.764
103.338,0.0696442,263.658
103.34,0.0696822,263.553
103.342,0.0697202,263.447
103.344,0.0697584,263.342
103.346,0.0697965,263.237
103.348,0.0698347,263.132
103.35,0.069873,263.026
103.352,0.0699113,262.921
103.354,0.0699496,262.816
103.356,0.0699881,262.711
103.358,0.0700265,262.606
103.36,0.070065,262.501
103.362,0.0701036,262.396
103.364,0.0701422,262.291
103.366,0.0701809,262.186
103.368,0.0702196,262.081
103.37,0.0702583,261.976
103.372,0.0702971,261.872
103.374,0.070336,261.767
103.376,0.0703749,261.662
103.378,0.0704139,261.558
103.38,0.0704529,261.453
103.382,0.070492,261.349
103.384,0.0705311,261.244
103.386,0.0705703,261.14
103.388,0.0706095,261.035
103.39,0.0706488,260.931
103.392,0.0706881,260.826
103.394,0.0707275,260.722
103.396,0.0707669,260.618
103.398,0.0708064,260.514
103.4,0.0708459,260.41
103.402,0.0708855,260.305
103.404,0.0709251,260.201
103.406,0.0709648,260.097
103.408,0.0710046,259.993
103.41,0.0710444,259.889
103.412,0.0710842,259.785
103.414,0.0711241,259.682
103.416,0.071164,259.578
103.418,0.071204,259.474
103.42,0.0712441,259.37
103.422,0.0712842,259.266
103.424,0.0713243,259.163
103.426,0.0713645,259.059
103.428,0.0714048,258.956
103.43,0.0714451,258.852
103.432,0.0714855,258.748
103.434,0.0715259,258.645
103.436,0.0715664,258.542
103.438,0.0716069,258.438
103.44,0.0716475,258.335
103.442,0.0716881,258.232
103.444,0.0717288,258.128
103.446,0.0717695,258.025
103.448,0.0718103,257.922
103.45,0.0718511,257.819
103.452,0.071892,257.716
103.454,0.071933,257.613
103.456,0.0719739,257.51
103.458,0.072015,257.407
103.46,0.0720561,257.304
103.462,0.0720973,257.201
103.464,0.0721385,257.098
103.466,0.0721797,256.995
103.468,0.072221,256.892
103.47,0.0722624,256.79
103.472,0.0723038,256.687
103.474,0.0723453,256.584
103.476,0.0723868,256.482
103.478,0.0724284,256.379
103.48,0.0724701,256.277
103.482,0.0725117,256.174
103.484,0.0725535,256.072
103.486,0.0725953,255.969
103.488,0.0726371,255.867
103.49,0.072679,255.765
103.492,0.072721,255.662
103.494,0.072763,255.56
103.496,0.0728051,255.458
103.498,0.0728472,255.356
103.5,0.0728894,255.254
103.502,0.0729316,255.152
103.504,0.0729739,255.05
103.506,0.0730162,254.948
103.508,0.0730586,254.846
103.51,0.0731011,254.744
103.512,0.0731436,254.642
103.514,0.0731861,254.54
103.516,0.0732287,254.438
103.518,0.0732714,254.337
103.52,0.0733141,254.235
103.522,0.0733569,254.133
103.524,0.0733997,254.032
103.526,0.0734426,253.93
103.528,0.0734855,253.829
103.53,0.0735285,253.727
103.532,0.0735716,253.626
103.534,0.0736147,253.524
103.536,0.0736578,253.423
103.538,0.073701,253.322
103.54,0.0737443,253.22
103.542,0.0737876,253.119
103.544,0.073831,253.018
103.546,0.0738745,252.917
103.548,0.0739179,252.815
103.55,0.0739615,252.714
103.552,0.0740051,252.613
103.554,0.0740488,252.512
103.556,0.0740925,252.411
103.558,0.0741362,252.31
103.56,0.0741801,252.21
103.562,0.0742239,252.109
103.564,0.0742679,252.008
103.566,0.0743119,251.907
103.568,0.0743559,251.806
103.57,0.0744,251.706
103.572,0.0744442,251.605
103.574,0.0744884,251.504
103.576,0.0745327,251.404
103.578,0.074577,251.303
103.58,0.0746214,251.203
103.582,0.0746658,251.102
103.584,0.0747103,251.002
103.586,0.0747549,250.902
103.588,0.0747995,250.801
103.59,0.0748442,250.701
103.592,0.0748889,250.601
103.594,0.0749337,250.501
103.596,0.0749785,250.4
103.598,0.0750234,250.3
103.6,0.0750684,250.2
103.602,0.0751134,250.1
103.604,0.0751584,250
103.606,0.0752036,249.9
103.608,0.0752487,249.8
103.61,0.075294,249.7
103.612,0.0753393,249.601
103.614,0.0753846,249.501
103.616,0.07543,249.401
103.618,0.0754755,249.301
103.62,0.075521,249.202
103.622,0.0755666,249.102
103.624,0.0756122,249.002
103.626,0.0756579,248.903
103.628,0.0757037,248.803
103.63,0.0757495,248.704
103.632,0.0757954,248.604
103.634,0.0758413,248.505
103.636,0.0758873,248.405
103.638,0.0759333,248.306
103.64,0.0759794,248.207
103.642,0.0760256,248.108
103.644,0.0760718,248.008
103.646,0.0761181,247.909
103.648,0.0761644,247.81
103.65,0.0762108,247.711
103.652,0.0762573,247.612
103.654,0.0763038,247.513
103.656,0.0763504,247.414
103.658,0.076397,247.315
103.66,0.0764437,247.216
103.662,0.0764904,247.117
103.664,0.0765372,247.019
103.666,0.0765841,246.92
103.668,0.076631,246.821
103.67,0.076678,246.722
103.672,0.0767251,246.624
103.674,0.0767722,246.525
103.676,0.0768193,246.426
103.678,0.0768665,246.328
103.68,0.0769138,246.229
103.682,0.0769612,246.131
103.684,0.0770086,246.033
103.686,0.077056,245.934
103.688,0.0771035,245.836
103.69,0.0771511,245.738
103.692,0.0771987,245.639
103.694,0.0772464,245.541
103.696,0.0772942,245.443
103.698,0.077342,245.345
103.7,0.0773899,245.247
103.702,0.0774378,245.149
103.704,0.0774858,245.051
103.706,0.0775339,244.953
103.708,0.077582,244.855
103.71,0.0776302,244.757
103.712,0.0776784,244.659
103.714,0.0777267,244.561
103.716,0.077775,244.463
103.718,0.0778235,244.365
103.72,0.0778719,244.268
103.722,0.0779205,244.17
103.724,0.0779691,244.072
103.726,0.0780177,243.975
103.728,0.0780665,243.877
103.73,0.0781152,243.78
103.732,0.0781641,243.682
103.734,0.078213,243.585
103.736,0.078262,243.487
103.738,0.078311,243.39
103.74,0.0783601,243.293
103.742,0.0784092,243.196
103.744,0.0784584,243.098
103.746,0.0785077,243.001
103.748,0.078557,242.904
103.75,0.0786064,242.807
103.752,0.0786559,242.71
103.754,0.0787054,242.613
103.756,0.078755,242.516
103.758,0.0788046,242.419
103.76,0.0788543,242.322
103.762,0.0789041,242.225
103.764,0.0789539,242.128
103.766,0.0790038,242.031
103.768,0.0790538,241.934
103.77,0.0791038,241.838
103.772,0.0791539,241.741
103.774,0.079204,241.644
103.776,0.0792542,241.548
103.778,0.0793045,241.451
103.78,0.0793548,241.355
103.782,0.0794052,241.258
103.784,0.0794556,241.162
103.786,0.0795061,241.065
103.788,0.0795567,240.969
103.79,0.0796074,240.872
103.792,0.0796581,240.776
103.794,0.0797088,240.68
103.796,0.0797597,240.584
103.798,0.0798105,240.487
103.8,0.0798615,240.391
103.802,0.0799125,240.295
103.804,0.0799636,240.199
103.806,0.0800147,240.103
103.808,0.080066,240.007
103.81,0.0801172,239.911
103.812,0.0801686,239.815
103.814,0.08022,239.719
103.816,0.0802714,239.623
103.818,0.0803229,239.527
103.82,0.0803745,239.432
103.822,0.0804262,239.336
103.824,0.0804779,239.24
103.826,0.0805297,239.145
103.828,0.0805815,239.049
103.83,0.0806334,238.953
103.832,0.0806854,238.858
103.834,0.0807375,238.762
103.836,0.0807896,238.667
103.838,0.0808417,238.571
103.84,0.080894,238.476
103.842,0.0809463,238.381
103.844,0.0809986,238.285
103.846,0.0810511,238.19
103.848,0.0811035,238.095
103.85,0.0811561,238
103.852,0.0812087,237.904
103.854,0.0812614,237.809
103.856,0.0813142,237.714
103.858,0.081367,237.619
103.86,0.0814199,237.524
103.862,0.0814728,237.429
103.864,0.0815258,237.334
103.866,0.0815789,237.239
103.868,0.081632,237.145
103.87,0.0816853,237.05
103.872,0.0817385,236.955
103.874,0.0817919,236.86
103.876,0.0818453,236.765
103.878,0.0818988,236.671
103.88,0.0819523,236.576
103.882,0.0820059,236.482
103.884,0.0820596,236.387
103.886,0.0821133,236.292
103.888,0.0821671,236.198
103.89,0.082221,236.104
103.892,0.0822749,236.009
103.894,0.0823289,235.915
103.896,0.082383,235.82
103.898,0.0824371,235.726
103.9,0.0824913,235.632
103.902,0.0825456,235.538
103.904,0.0825999,235.443
103.906,0.0826543,235.349
103.908,0.0827088,235.255
103.91,0.0827633,235.161
103.912,0.0828179,235.067
103.914,0.0828726,234.973
103.916,0.0829274,234.879
103.918,0.0829822,234.785
103.92,0.083037,234.691
103.922,0.083092,234.598
103.924,0.083147,234.504
103.926,0.0832021,234.41
103.928,0.0832572,234.316
103.93,0.0833124,234.223
103.932,0.0833677,234.129
103.934,0.083423,234.035
103.936,0.0834785,233.942
103.938,0.0835339,233.848
103.94,0.0835895,233.755
103.942,0.0836451,233.661
103.944,0.0837008,233.568
103.946,0.0837566,233.474
103.948,0.0838124,233.381
103.95,0.0838683,233.288
103.952,0.0839242,233.194
103.954,0.0839803,233.101
103.956,0.0840364,233.008
103.958,0.0840925,232.915
103.96,0.0841488,232.822
103.962,0.0842051,232.729
103.964,0.0842614,232.636
103.966,0.0843179,232.543
