prey growth rate,0.5
prey death rate,0.002
predator 1 growth rate,0.00025
predator 1 death rate,0.11
predator 2 growth rate,0.00023
predator 2 death rate,0.1
x,500
y,100
z,100
n,20000
t (days),500

timestep,x,y,z
232.775,477.635,134.827,174.063
232.8,476.23,134.858,174.105
232.825,474.827,134.888,174.146
232.85,473.427,134.917,174.185
232.875,472.029,134.945,174.223
232.9,470.634,134.971,174.26
232.925,469.242,134.996,174.295
232.95,467.852,135.02,174.329
232.975,466.465,135.043,174.362
233,465.081,135.065,174.393
233.025,463.7,135.086,174.422
233.05,462.321,135.105,174.451
233.075,460.946,135.123,174.478
233.1,459.574,135.14,174.503
233.125,458.205,135.156,174.527
233.15,456.839,135.171,174.55
233.175,455.477,135.185,174.572
233.2,454.118,135.197,174.592
233.225,452.762,135.209,174.61
233.25,451.409,135.219,174.628
233.275,450.06,135.228,174.644
233.3,448.715,135.236,174.659
233.325,447.373,135.243,174.672
233.35,446.034,135.248,174.684
233.375,444.7,135.253,174.694
233.4,443.369,135.256,174.704
233.425,442.041,135.259,174.712
233.45,440.718,135.26,174.718
233.475,439.398,135.26,174.724
233.5,438.082,135.259,174.728
233.525,436.77,135.257,174.73
233.55,435.462,135.253,174.732
233.575,434.158,135.249,174.732
233.6,432.858,135.243,174.73
233.625,431.562,135.237,174.728
233.65,430.27,135.229,174.724
233.675,428.982,135.22,174.719
233.7,427.699,135.211,174.712
233.725,426.419,135.2,174.704
233.75,425.144,135.188,174.695
233.775,423.874,135.175,174.685
233.8,422.607,135.16,174.674
233.825,421.345,135.145,174.661
233.85,420.087,135.129,174.647
233.875,418.834,135.112,174.631
233.9,417.585,135.093,174.615
233.925,416.341,135.074,174.597
233.95,415.101,135.053,174.577
233.975,413.865,135.032,174.557
234,412.634,135.009,174.535
234.025,411.408,134.985,174.513
234.05,410.187,134.961,174.489
234.075,408.97,134.935,174.463
234.1,407.757,134.908,174.437
234.125,406.55,134.881,174.409
234.15,405.347,134.852,174.38
234.175,404.149,134.822,174.35
234.2,402.956,134.792,174.319
234.225,401.767,134.76,174.286
234.25,400.583,134.727,174.253
234.275,399.404,134.694,174.218
234.3,398.23,134.659,174.182
234.325,397.061,134.623,174.145
234.35,395.897,134.587,174.106
234.375,394.738,134.549,174.067
234.4,393.583,134.511,174.026
234.425,392.434,134.471,173.984
234.45,391.289,134.431,173.941
234.475,390.15,134.389,173.897
234.5,389.015,134.347,173.852
234.525,387.886,134.304,173.806
234.55,386.761,134.259,173.758
234.575,385.642,134.214,173.71
234.6,384.527,134.168,173.66
234.625,383.418,134.121,173.609
234.65,382.314,134.073,173.558
234.675,381.215,134.025,173.505
234.7,380.121,133.975,173.451
234.725,379.032,133.924,173.396
234.75,377.948,133.873,173.34
234.775,376.87,133.82,173.282
234.8,375.796,133.767,173.224
234.825,374.728,133.713,173.165
234.85,373.665,133.658,173.105
234.875,372.607,133.602,173.043
234.9,371.554,133.546,172.981
234.925,370.507,133.488,172.917
234.95,369.464,133.43,172.853
234.975,368.427,133.37,172.788
235,367.395,133.31,172.721
235.025,366.369,133.249,172.654
235.05,365.347,133.188,172.585
235.075,364.331,133.125,172.516
235.1,363.32,133.062,172.446
235.125,362.314,132.998,172.374
235.15,361.314,132.933,172.302
235.175,360.319,132.867,172.229
235.2,359.329,132.8,172.154
235.225,358.344,132.733,172.079
235.25,357.364,132.665,172.003
235.275,356.39,132.596,171.926
235.3,355.421,132.526,171.848
235.325,354.458,132.456,171.769
235.35,353.499,132.385,171.689
235.375,352.546,132.313,171.609
235.4,351.598,132.24,171.527
235.425,350.656,132.166,171.445
235.45,349.718,132.092,171.361
235.475,348.786,132.017,171.277
235.5,347.86,131.942,171.192
235.525,346.938,131.865,171.106
235.55,346.022,131.788,171.019
235.575,345.111,131.711,170.931
235.6,344.205,131.632,170.843
235.625,343.305,131.553,170.753
235.65,342.409,131.473,170.663
235.675,341.519,131.393,170.572
235.7,340.635,131.311,170.48
235.725,339.755,131.23,170.388
235.75,338.881,131.147,170.294
235.775,338.012,131.064,170.2
235.8,337.148,130.98,170.105
235.825,336.29,130.895,170.009
235.85,335.436,130.81,169.912
235.875,334.588,130.724,169.815
235.9,333.745,130.638,169.716
235.925,332.908,130.551,169.617
235.95,332.075,130.463,169.518
235.975,331.248,130.375,169.417
236,330.426,130.286,169.316
236.025,329.609,130.196,169.214
236.05,328.797,130.106,169.111
236.075,327.991,130.016,169.008
236.1,327.189,129.924,168.904
236.125,326.393,129.832,168.799
236.15,325.602,129.74,168.693
236.175,324.816,129.647,168.587
236.2,324.035,129.553,168.48
236.225,323.26,129.459,168.373
236.25,322.489,129.364,168.264
236.275,321.724,129.269,168.155
236.3,320.963,129.173,168.046
236.325,320.208,129.077,167.935
236.35,319.458,128.98,167.824
236.375,318.713,128.882,167.713
236.4,317.973,128.785,167.6
236.425,317.238,128.686,167.488
236.45,316.508,128.587,167.374
236.475,315.783,128.488,167.26
236.5,315.064,128.388,167.145
236.525,314.349,128.287,167.03
236.55,313.639,128.186,166.914
236.575,312.934,128.085,166.797
236.6,312.234,127.983,166.68
236.625,311.54,127.88,166.562
236.65,310.85,127.777,166.444
236.675,310.165,127.674,166.325
236.7,309.485,127.57,166.206
236.725,308.81,127.466,166.086
236.75,308.14,127.361,165.965
236.775,307.475,127.256,165.844
236.8,306.815,127.15,165.722
236.825,306.16,127.044,165.6
236.85,305.509,126.938,165.477
236.875,304.864,126.831,165.354
236.9,304.223,126.723,165.23
236.925,303.588,126.616,165.106
236.95,302.957,126.508,164.981
236.975,302.331,126.399,164.856
237,301.71,126.29,164.73
237.025,301.093,126.181,164.604
237.05,300.482,126.071,164.477
237.075,299.875,125.961,164.35
237.1,299.273,125.85,164.222
237.125,298.675,125.739,164.094
237.15,298.083,125.628,163.965
237.175,297.495,125.517,163.836
237.2,296.912,125.405,163.707
237.225,296.334,125.292,163.577
237.25,295.76,125.18,163.446
237.275,295.192,125.067,163.315
237.3,294.627,124.953,163.184
237.325,294.068,124.84,163.052
237.35,293.513,124.726,162.92
237.375,292.963,124.611,162.788
237.4,292.417,124.496,162.655
237.425,291.877,124.381,162.521
237.45,291.34,124.266,162.388
237.475,290.809,124.151,162.253
237.5,290.282,124.035,162.119
237.525,289.759,123.918,161.984
237.55,289.241,123.802,161.849
237.575,288.728,123.685,161.713
237.6,288.219,123.568,161.577
237.625,287.715,123.451,161.441
237.65,287.215,123.333,161.304
237.675,286.72,123.215,161.167
237.7,286.23,123.097,161.03
237.725,285.744,122.979,160.892
237.75,285.262,122.86,160.754
237.775,284.785,122.741,160.616
237.8,284.312,122.622,160.477
237.825,283.844,122.502,160.338
237.85,283.38,122.383,160.199
237.875,282.92,122.263,160.059
237.9,282.465,122.143,159.919
237.925,282.015,122.022,159.779
237.95,281.568,121.902,159.638
237.975,281.127,121.781,159.498
238,280.689,121.66,159.356
238.025,280.256,121.539,159.215
238.05,279.827,121.417,159.074
238.075,279.403,121.295,158.932
238.1,278.983,121.174,158.79
238.125,278.567,121.052,158.647
238.15,278.155,120.929,158.505
238.175,277.748,120.807,158.362
238.2,277.345,120.684,158.219
238.225,276.947,120.562,158.075
238.25,276.552,120.439,157.932
238.275,276.162,120.315,157.788
238.3,275.776,120.192,157.644
238.325,275.394,120.069,157.5
238.35,275.017,119.945,157.355
238.375,274.644,119.821,157.21
238.4,274.274,119.697,157.066
238.425,273.909,119.573,156.921
238.45,273.549,119.449,156.775
238.475,273.192,119.325,156.63
238.5,272.84,119.2,156.484
238.525,272.491,119.076,156.338
238.55,272.147,118.951,156.192
238.575,271.807,118.826,156.046
238.6,271.471,118.701,155.9
238.625,271.139,118.576,155.753
238.65,270.811,118.451,155.607
238.675,270.488,118.326,155.46
238.7,270.168,118.2,155.313
238.725,269.852,118.075,155.166
238.75,269.541,117.949,155.019
238.775,269.233,117.823,154.871
238.8,268.93,117.698,154.724
238.825,268.63,117.572,154.576
238.85,268.335,117.446,154.429
238.875,268.043,117.32,154.281
238.9,267.756,117.194,154.133
238.925,267.472,117.067,153.985
238.95,267.193,116.941,153.837
238.975,266.917,116.815,153.688
239,266.646,116.688,153.54
239.025,266.378,116.562,153.391
239.05,266.114,116.435,153.243
239.075,265.854,116.309,153.094
239.1,265.598,116.182,152.945
239.125,265.346,116.056,152.797
239.15,265.098,115.929,152.648
239.175,264.854,115.802,152.499
239.2,264.613,115.675,152.35
239.225,264.377,115.549,152.201
239.25,264.144,115.422,152.051
239.275,263.915,115.295,151.902
239.3,263.69,115.168,151.753
239.325,263.469,115.041,151.604
239.35,263.252,114.914,151.454
239.375,263.038,114.787,151.305
239.4,262.828,114.66,151.155
239.425,262.622,114.533,151.006
239.45,262.42,114.406,150.856
239.475,262.222,114.279,150.707
239.5,262.027,114.152,150.557
239.525,261.836,114.025,150.408
239.55,261.649,113.898,150.258
239.575,261.466,113.771,150.109
239.6,261.286,113.644,149.959
239.625,261.111,113.517,149.809
239.65,260.938,113.391,149.66
239.675,260.77,113.264,149.51
239.7,260.605,113.137,149.361
239.725,260.444,113.01,149.211
239.75,260.287,112.883,149.061
239.775,260.133,112.756,148.912
239.8,259.983,112.63,148.762
239.825,259.837,112.503,148.613
239.85,259.695,112.376,148.463
239.875,259.556,112.25,148.314
239.9,259.42,112.123,148.165
239.925,259.289,111.997,148.015
239.95,259.161,111.87,147.866
239.975,259.037,111.744,147.717
240,258.916,111.617,147.567
240.025,258.799,111.491,147.418
240.05,258.685,111.365,147.269
240.075,258.575,111.239,147.12
240.1,258.469,111.113,146.971
240.125,258.366,110.987,146.822
240.15,258.267,110.861,146.673
240.175,258.172,110.735,146.524
240.2,258.08,110.609,146.375
240.225,257.992,110.483,146.227
240.25,257.907,110.358,146.078
240.275,257.826,110.232,145.93
240.3,257.748,110.107,145.781
240.325,257.674,109.981,145.633
240.35,257.603,109.856,145.484
240.375,257.536,109.731,145.336
240.4,257.473,109.606,145.188
240.425,257.413,109.481,145.04
240.45,257.356,109.356,144.892
240.475,257.304,109.231,144.745
240.5,257.254,109.106,144.597
240.525,257.208,108.982,144.449
240.55,257.166,108.857,144.302
240.575,257.127,108.733,144.155
240.6,257.092,108.609,144.007
240.625,257.06,108.485,143.86
240.65,257.031,108.361,143.713
240.675,257.006,108.237,143.567
240.7,256.985,108.113,143.42
240.725,256.967,107.989,143.273
240.75,256.953,107.866,143.127
240.775,256.942,107.743,142.981
240.8,256.934,107.619,142.835
240.825,256.93,107.496,142.689
240.85,256.929,107.373,142.543
240.875,256.932,107.251,142.397
240.9,256.938,107.128,142.251
240.925,256.948,107.006,142.106
240.95,256.961,106.883,141.961
240.975,256.978,106.761,141.816
241,256.998,106.639,141.671
241.025,257.021,106.517,141.526
241.05,257.048,106.395,141.382
241.075,257.078,106.274,141.237
241.1,257.112,106.152,141.093
241.125,257.149,106.031,140.949
241.15,257.19,105.91,140.805
241.175,257.234,105.789,140.661
241.2,257.281,105.668,140.518
241.225,257.332,105.548,140.374
241.25,257.386,105.427,140.231
241.275,257.443,105.307,140.088
241.3,257.504,105.187,139.946
241.325,257.569,105.067,139.803
241.35,257.637,104.947,139.661
241.375,257.708,104.828,139.519
241.4,257.782,104.709,139.377
241.425,257.86,104.589,139.235
241.45,257.942,104.47,139.093
241.475,258.026,104.352,138.952
241.5,258.114,104.233,138.811
241.525,258.206,104.115,138.67
241.55,258.301,103.996,138.529
241.575,258.399,103.878,138.389
241.6,258.5,103.761,138.249
241.625,258.605,103.643,138.109
241.65,258.714,103.526,137.969
241.675,258.825,103.408,137.829
241.7,258.941,103.291,137.69
241.725,259.059,103.175,137.551
241.75,259.181,103.058,137.412
241.775,259.306,102.942,137.273
241.8,259.435,102.826,137.135
241.825,259.566,102.71,136.997
241.85,259.702,102.594,136.859
241.875,259.84,102.478,136.721
241.9,259.982,102.363,136.584
241.925,260.128,102.248,136.447
241.95,260.276,102.133,136.31
241.975,260.429,102.019,136.173
242,260.584,101.904,136.037
242.025,260.743,101.79,135.901
242.05,260.905,101.676,135.765
242.075,261.07,101.562,135.629
242.1,261.239,101.449,135.494
242.125,261.412,101.336,135.359
242.15,261.587,101.223,135.224
242.175,261.766,101.11,135.089
242.2,261.948,100.998,134.955
242.225,262.134,100.885,134.821
242.25,262.323,100.773,134.687
242.275,262.515,100.661,134.554
242.3,262.711,100.55,134.421
242.325,262.91,100.439,134.288
242.35,263.113,100.328,134.155
242.375,263.319,100.217,134.023
242.4,263.528,100.106,133.891
242.425,263.74,99.996,133.759
242.45,263.956,99.8859,133.628
242.475,264.175,99.7762,133.497
242.5,264.398,99.6666,133.366
242.525,264.624,99.5574,133.236
242.55,264.853,99.4484,133.105
242.575,265.086,99.3397,132.975
242.6,265.322,99.2312,132.846
242.625,265.562,99.123,132.717
242.65,265.804,99.0151,132.588
242.675,266.051,98.9074,132.459
242.7,266.3,98.8,132.331
242.725,266.553,98.6929,132.203
242.75,266.809,98.586,132.075
242.775,267.069,98.4794,131.947
242.8,267.332,98.3731,131.82
242.825,267.599,98.2671,131.694
242.85,267.868,98.1614,131.567
242.875,268.142,98.0559,131.441
242.9,268.418,97.9507,131.315
242.925,268.698,97.8458,131.19
242.95,268.982,97.7412,131.065
242.975,269.268,97.6369,130.94
243,269.558,97.5328,130.815
243.025,269.852,97.4291,130.691
243.05,270.149,97.3256,130.568
243.075,270.449,97.2225,130.444
243.1,270.753,97.1196,130.321
243.125,271.06,97.017,130.198
243.15,271.37,96.9147,130.076
243.175,271.684,96.8127,129.954
243.2,272.002,96.711,129.832
243.225,272.322,96.6096,129.711
243.25,272.646,96.5085,129.59
243.275,272.974,96.4077,129.469
243.3,273.305,96.3072,129.349
243.325,273.639,96.2071,129.229
243.35,273.977,96.1072,129.109
243.375,274.318,96.0076,128.99
243.4,274.663,95.9083,128.871
243.425,275.011,95.8094,128.753
243.45,275.363,95.7107,128.635
243.475,275.717,95.6124,128.517
243.5,276.076,95.5144,128.4
243.525,276.438,95.4167,128.283
243.55,276.803,95.3193,128.166
243.575,277.172,95.2223,128.05
243.6,277.544,95.1255,127.934
243.625,277.919,95.0291,127.819
243.65,278.298,94.933,127.703
243.675,278.681,94.8372,127.589
243.7,279.067,94.7417,127.474
243.725,279.456,94.6466,127.361
243.75,279.849,94.5518,127.247
243.775,280.245,94.4573,127.134
243.8,280.645,94.3632,127.021
243.825,281.048,94.2694,126.909
243.85,281.455,94.1759,126.797
243.875,281.865,94.0827,126.685
243.9,282.279,93.9899,126.574
243.925,282.696,93.8974,126.463
243.95,283.117,93.8053,126.353
243.975,283.541,93.7135,126.243
244,283.969,93.622,126.133
244.025,284.4,93.5309,126.024
244.05,284.835,93.4401,125.915
244.075,285.273,93.3496,125.807
244.1,285.715,93.2595,125.699
244.125,286.16,93.1698,125.591
244.15,286.609,93.0804,125.484
244.175,287.061,92.9913,125.378
244.2,287.517,92.9026,125.271
244.225,287.976,92.8142,125.165
244.25,288.439,92.7262,125.06
244.275,288.905,92.6386,124.955
244.3,289.375,92.5513,124.85
244.325,289.848,92.4643,124.746
244.35,290.325,92.3777,124.642
244.375,290.806,92.2915,124.539
244.4,291.29,92.2056,124.436
244.425,291.778,92.1201,124.334
244.45,292.269,92.0349,124.232
244.475,292.764,91.9501,124.13
244.5,293.262,91.8657,124.029
244.525,293.764,91.7816,123.928
244.55,294.269,91.6979,123.828
244.575,294.778,91.6146,123.728
244.6,295.291,91.5316,123.629
244.625,295.807,91.449,123.53
244.65,296.327,91.3668,123.431
244.675,296.85,91.2849,123.333
244.7,297.377,91.2034,123.236
244.725,297.908,91.1223,123.139
244.75,298.442,91.0416,123.042
244.775,298.979,90.9612,122.946
244.8,299.521,90.8813,122.85
244.825,300.066,90.8017,122.755
244.85,300.614,90.7224,122.66
244.875,301.167,90.6436,122.565
244.9,301.722,90.5651,122.471
244.925,302.282,90.487,122.378
244.95,302.845,90.4094,122.285
244.975,303.412,90.332,122.192
245,303.982,90.2551,122.1
245.025,304.556,90.1786,122.009
245.05,305.134,90.1024,121.918
245.075,305.715,90.0267,121.827
245.1,306.3,89.9513,121.737
245.125,306.888,89.8764,121.647
245.15,307.481,89.8018,121.558
245.175,308.076,89.7276,121.469
245.2,308.676,89.6538,121.381
245.225,309.279,89.5804,121.293
245.25,309.886,89.5074,121.206
245.275,310.497,89.4349,121.119
245.3,311.111,89.3627,121.033
245.325,311.729,89.2909,120.947
245.35,312.35,89.2195,120.862
245.375,312.976,89.1485,120.777
245.4,313.605,89.078,120.692
245.425,314.237,89.0078,120.608
245.45,314.874,88.938,120.525
245.475,315.514,88.8687,120.442
245.5,316.157,88.7997,120.36
245.525,316.805,88.7312,120.278
245.55,317.456,88.6631,120.197
245.575,318.111,88.5954,120.116
245.6,318.77,88.5281,120.036
245.625,319.432,88.4613,119.956
245.65,320.098,88.3948,119.876
245.675,320.768,88.3288,119.798
245.7,321.441,88.2632,119.719
245.725,322.118,88.198,119.642
245.75,322.799,88.1332,119.564
245.775,323.484,88.0688,119.488
245.8,324.172,88.0049,119.411
245.825,324.864,87.9414,119.336
245.85,325.56,87.8784,119.261
245.875,326.26,87.8157,119.186
245.9,326.963,87.7535,119.112
245.925,327.67,87.6917,119.038
245.95,328.381,87.6304,118.965
245.975,329.095,87.5695,118.893
246,329.813,87.509,118.821
246.025,330.535,87.4489,118.749
246.05,331.261,87.3893,118.678
246.075,331.991,87.3302,118.608
246.1,332.724,87.2714,118.538
246.125,333.461,87.2131,118.469
246.15,334.202,87.1553,118.4
246.175,334.946,87.0979,118.332
246.2,335.695,87.0409,118.264
246.225,336.447,86.9844,118.197
246.25,337.203,86.9283,118.131
246.275,337.962,86.8727,118.065
246.3,338.726,86.8175,117.999
246.325,339.493,86.7628,117.934
246.35,340.264,86.7085,117.87
246.375,341.038,86.6547,117.806
246.4,341.817,86.6013,117.743
246.425,342.599,86.5484,117.68
246.45,343.385,86.4959,117.618
246.475,344.175,86.4439,117.557
246.5,344.968,86.3924,117.496
246.525,345.765,86.3413,117.435
246.55,346.566,86.2907,117.375
246.575,347.371,86.2405,117.316
246.6,348.18,86.1908,117.257
246.625,348.992,86.1416,117.199
246.65,349.808,86.0928,117.142
246.675,350.628,86.0445,117.085
246.7,351.451,85.9967,117.029
246.725,352.279,85.9494,116.973
246.75,353.11,85.9025,116.918
246.775,353.945,85.8561,116.863
246.8,354.783,85.8101,116.809
246.825,355.626,85.7647,116.755
246.85,356.472,85.7197,116.703
246.875,357.322,85.6752,116.65
246.9,358.175,85.6311,116.599
246.925,359.033,85.5876,116.548
246.95,359.894,85.5445,116.497
246.975,360.759,85.5019,116.447
247,361.627,85.4598,116.398
247.025,362.5,85.4182,116.349
247.05,363.376,85.3771,116.301
247.075,364.255,85.3364,116.254
247.1,365.139,85.2963,116.207
247.125,366.026,85.2566,116.161
247.15,366.917,85.2174,116.115
247.175,367.812,85.1787,116.07
247.2,368.71,85.1406,116.026
247.225,369.613,85.1029,115.982
247.25,370.518,85.0657,115.939
247.275,371.428,85.029,115.896
247.3,372.341,84.9928,115.854
247.325,373.258,84.9571,115.813
247.35,374.179,84.9219,115.773
247.375,375.103,84.8872,115.733
247.4,376.031,84.8531,115.693
247.425,376.963,84.8194,115.654
247.45,377.898,84.7862,115.616
247.475,378.837,84.7536,115.579
247.5,379.779,84.7214,115.542
247.525,380.726,84.6898,115.506
247.55,381.676,84.6587,115.47
247.575,382.629,84.6281,115.435
247.6,383.586,84.598,115.401
247.625,384.547,84.5684,115.367
247.65,385.512,84.5394,115.334
247.675,386.48,84.5109,115.302
247.7,387.451,84.4828,115.27
247.725,388.426,84.4554,115.239
247.75,389.405,84.4284,115.209
247.775,390.388,84.402,115.179
247.8,391.374,84.3761,115.15
247.825,392.363,84.3507,115.121
247.85,393.356,84.3258,115.094
247.875,394.353,84.3015,115.067
247.9,395.353,84.2777,115.04
247.925,396.356,84.2545,115.014
247.95,397.363,84.2318,114.989
247.975,398.374,84.2096,114.965
248,399.388,84.1879,114.941
248.025,400.406,84.1668,114.918
248.05,401.427,84.1463,114.896
248.075,402.451,84.1263,114.874
248.1,403.479,84.1068,114.853
